Date_time,Ws_avg,Ws_min,Ws_max,Ws_std,P_avg,Wa_c_avg,Ba_avg,Na_c_avg,Ot_avg,Ya_avg
2016-12-01 00:00:00,4.4000001,3.52,5.48,0.33000001,84.339996,284.70999,-0.99000001,284.70999,3.5,280.98001
2016-12-01 00:10:00,4.46,3.6600001000000004,5.4400001,0.31,85.91999799999999,279.38,-0.99000001,279.38,3.5,280.98001
2016-12-01 00:20:00,4.52,3.6199999,5.4499998,0.33000001,93.199997,283.48001,-0.99000001,283.48001,3.53,280.98001
2016-12-01 00:30:00,4.0500002,3.24,5.1100001,0.34,52.360001000000004,288.56,-0.80000001,288.56,3.6800001000000004,280.98001
2016-12-01 00:40:00,3.54,2.8,4.630000099999999,0.30000001,18.959999,292.54001,0.0,292.54001,3.76,280.98001
2016-12-01 00:50:00,2.76,1.37,4.1799998,0.77999997,-0.47999999,301.17001,0.43000001,301.17001,3.8,280.98001
2016-12-01 01:00:00,3.3599998999999996,1.51,4.1799998,0.47999999,6.1500001,313.09,0.22,313.09,3.5999999,293.92001
2016-12-01 01:10:00,3.4100001000000004,2.8800001,4.02,0.18000001,2.99,294.91,0.41999999,294.91,3.51,304.01999
2016-12-01 01:20:00,3.5999999,3.1800001,4.099999899999999,0.19,13.61,298.17001,0.1,298.17001,3.3900001000000004,304.01999
2016-12-01 01:30:00,3.5999999,2.96,4.23,0.2,14.94,296.67999,0.02,296.67999,3.3499999,304.01999
2016-12-01 01:40:00,3.3399998999999996,1.48,4.329999900000001,0.56999999,16.1,299.04001,-0.029999999,299.04001,4.0300002,304.01999
2016-12-01 01:50:00,4.0100002,3.28,5.02,0.28,52.720001,309.04999,-0.80000001,309.04999,4.9000001,304.01999
2016-12-01 02:00:00,4.2800002,3.3399998999999996,5.2800002,0.34,76.269997,308.19,-0.99000001,308.19,4.77,304.01999
2016-12-01 02:10:00,4.5599999,3.6700001,5.46,0.28999999,84.709999,331.70001,-0.99000001,331.70001,5.0,305.39001
2016-12-01 02:20:00,4.5300002,3.3099998999999998,5.920000099999999,0.38999999,91.739998,323.95999,-0.99000001,323.95999,5.1799998,319.39001
2016-12-01 02:30:00,4.46,3.5999999,5.4899998,0.36000001,69.540001,328.23999,-0.99000001,328.23999,4.0700002,319.39001
2016-12-01 02:40:00,4.5999999,3.4200001,5.6599998,0.36000001,73.83000200000001,330.95999,-0.99000001,330.95999,3.5799999,319.39001
2016-12-01 02:50:00,4.3899999,3.49,5.23,0.31999999,52.720001,337.35999,-0.81,337.35999,3.6099998999999996,319.39001
2016-12-01 03:00:00,4.0700002,3.3399998999999996,4.880000099999999,0.27000001,51.389998999999996,342.41,-0.67000002,342.41,3.52,338.64001
2016-12-01 03:10:00,3.8,3.0999999,4.619999900000001,0.31999999,13.89,333.10001,0.07,333.10001,3.4200001,340.23999
2016-12-01 03:20:00,3.4400001000000002,3.0599998999999998,3.98,0.15000001,-14.68,325.92999,0.5,325.92999,3.5899998999999996,340.23999
2016-12-01 03:30:00,3.0999999,2.7,4.77,0.41999999,-6.570000200000001,318.89001,36.009997999999996,318.89001,3.6300001,340.23999
2016-12-01 03:40:00,2.8,2.03,3.27,0.28999999,-4.1799998,285.19,45.0,285.19,3.8399998999999996,321.47
2016-12-01 03:50:00,2.51,1.89,2.97,0.2,-2.8,306.73999,45.0,306.73999,3.55,298.54001
2016-12-01 04:00:00,2.8599999,2.23,3.3800001,0.22,-0.2,319.34,45.0,319.34,3.1600001,298.54001
2016-12-01 04:10:00,2.1400001,1.09,2.78,0.25,-0.18000001,325.57001,45.0,325.57001,3.0,298.54001
2016-12-01 04:20:00,1.6,0.76999998,2.4000001,0.49000001,-0.19,330.32001,45.0,330.32001,2.9000001,298.54001
2016-12-01 04:30:00,2.0,0.81999999,2.54,0.28,-0.15000001,329.51999,45.0,329.51999,2.8199999,298.54001
2016-12-01 04:40:00,1.55,0.75999999,2.3099998999999998,0.44999999,-0.23,316.67001,45.0,316.67001,2.8900001,298.54001
2016-12-01 04:50:00,0.94,0.20999999,1.16,0.1,-0.20999999,323.73001,45.0,323.73001,2.8900001,298.54001
2016-12-01 05:00:00,0.17,0.0,0.98000002,0.34,-0.029999999,307.82999,45.0,307.82999,2.73,298.54001
2016-12-01 05:10:00,0.0,0.0,0.0,0.0,-0.0099999998,295.41,45.0,295.41,2.5999999,298.54001
2016-12-01 05:20:00,0.0,0.0,0.0,0.0,-0.09000000400000001,308.59,45.0,308.59,2.5999999,298.54001
2016-12-01 05:30:00,0.80000001,0.0,2.1500001,0.68000001,-0.17,319.60999,45.0,319.60999,2.6800001,298.54001
2016-12-01 05:40:00,1.13,0.63,2.1800001,0.40000001,-0.20999999,311.45001,45.0,311.45001,2.7,298.54001
2016-12-01 05:50:00,1.92,1.17,2.47,0.31,-0.27000001,300.51001,45.0,300.51001,2.8399999,298.54001
2016-12-01 06:00:00,2.8099998999999998,1.85,3.45,0.33000001,-0.23999999,290.22,45.0,290.22,2.8599999,298.54001
2016-12-01 06:10:00,3.3199998999999996,2.79,3.71,0.18000001,-0.20999999,293.17001,45.0,293.17001,3.1199999,298.54001
2016-12-01 06:20:00,3.46,2.96,4.0900002,0.25,-0.58999997,287.48001,42.810001,287.48001,3.76,298.54001
2016-12-01 06:30:00,4.27,2.9200001,5.3899999,0.34999999,22.6,286.25,0.050000000999999995,286.25,4.3099999,298.54001
2016-12-01 06:40:00,3.96,3.4400001000000002,4.6100001,0.2,7.099999900000001,286.53,0.07,286.53,4.9699998,298.54001
2016-12-01 06:50:00,4.0700002,3.4000001,4.71,0.20999999,10.43,286.04999,0.059999999000000005,286.04999,5.5100002,298.54001
2016-12-01 07:00:00,4.46,3.79,5.0999999,0.23999999,26.65,282.89999,0.0,282.89999,5.829999900000001,298.54001
2016-12-01 07:10:00,4.3600001,3.4000001,5.04,0.31999999,35.330002,262.16,-0.18000001,262.16,6.1999998,290.20001
2016-12-01 07:20:00,4.1700001,3.3900001000000004,5.4299998,0.31999999,56.650002,278.45001,-0.85000002,278.45001,6.6999998,274.39001
2016-12-01 07:30:00,3.95,3.1300001,4.9000001,0.30000001,41.119999,275.66,-0.58999997,275.66,7.369999900000001,274.39001
2016-12-01 07:40:00,3.96,3.23,4.7600002,0.27000001,37.080002,273.37,-0.44999999,273.37,7.73,274.39001
2016-12-01 07:50:00,3.9200001,3.22,4.54,0.23999999,36.450001,271.79999,-0.47,271.79999,7.9499998,274.39001
2016-12-01 08:00:00,3.6900001000000002,3.1500001,4.4099998,0.22,30.950001,272.60001,-0.20999999,272.60001,8.3900003,274.39001
2016-12-01 08:10:00,3.8199998999999996,3.1400001,4.6100001,0.25999999,41.790001000000004,276.54999,-0.49000001,276.54999,8.2600002,274.39001
2016-12-01 08:20:00,3.8099998999999998,3.1199999,4.6100001,0.27000001,40.139998999999996,277.35999,-0.47999999,277.35999,8.0600004,274.39001
2016-12-01 08:30:00,4.23,3.4000001,5.2399998,0.28999999,48.84,289.60001,-0.54000002,289.60001,7.3400002,274.39001
2016-12-01 08:40:00,4.29,3.5799999,5.27,0.27000001,53.619999,284.13,-0.85000002,284.13,6.4699998,274.39001
2016-12-01 08:50:00,4.2399998,3.55,5.2600002,0.28999999,48.27,278.17999,-0.70999998,278.17999,5.869999900000001,274.39001
2016-12-01 09:00:00,3.77,3.04,4.4899998,0.25999999,20.65,276.67001,-0.039999999,276.67001,5.9000001,274.39001
2016-12-01 09:10:00,4.150000100000001,3.3599998999999996,5.0999999,0.31,29.4,271.14999,-0.17,271.14999,6.0999999,274.39001
2016-12-01 09:20:00,4.4899998,3.6600001000000004,5.48,0.30000001,48.130001,265.73999,-0.66000003,265.73999,6.420000099999999,274.39001
2016-12-01 09:30:00,4.2199998,3.3299999,5.1399999,0.30000001,33.560001,265.85001,-0.31999999,265.85001,6.5500002,274.39001
2016-12-01 09:40:00,3.8299999,3.0799999,4.52,0.27000001,18.75,269.87,0.0,269.87,6.7399998,274.39001
2016-12-01 09:50:00,2.4100001,0.0,4.0100002,1.25,-5.0500002,272.57001,0.47999999,272.57001,7.179999799999999,274.39001
2016-12-01 10:00:00,3.0799999,0.0,3.9300001000000004,0.67000002,-0.0099999998,287.09,0.41,287.09,7.360000099999999,274.39001
2016-12-01 10:10:00,1.98,0.0,4.48,0.94,-2.26,314.0,39.200001,314.0,7.650000099999999,274.39001
2016-12-01 10:20:00,1.71,0.61000001,2.8800001,0.41999999,-0.059999999000000005,310.48001,45.0,310.48001,7.9899998,274.39001
2016-12-01 10:30:00,0.52999997,0.0,2.4200001,0.62,-0.039999999,313.10001,45.0,313.10001,8.279999700000001,274.39001
2016-12-01 10:40:00,0.87,0.0,2.6400001,0.81,0.0,322.12,45.0,322.12,8.220000299999999,274.39001
2016-12-01 10:50:00,1.9,0.0,3.5799999,0.61000001,-0.050000000999999995,315.04001,45.0,315.04001,8.569999699999999,274.39001
2016-12-01 11:00:00,1.9,0.0,3.4100001000000004,0.60000002,-0.17,291.26001,45.0,291.26001,8.7200003,274.39001
2016-12-01 11:10:00,1.5599999,0.0,2.6900001000000002,0.67000002,-0.15000001,287.51001,45.0,287.51001,8.7200003,274.39001
2016-12-01 11:20:00,2.1900001000000002,0.73000002,3.3900001000000004,0.44999999,-0.15000001,285.78,45.0,285.78,8.7299995,274.39001
2016-12-01 11:30:00,2.4400001000000002,1.04,3.51,0.47,-0.18000001,304.48999,45.0,304.48999,8.5799999,274.39001
2016-12-01 11:40:00,2.76,1.58,4.3200002,0.56,-1.0599999,333.34,45.0,333.34,8.5500002,277.67001
2016-12-01 11:50:00,2.74,0.91000003,4.920000099999999,0.73000002,-0.17,311.78,45.0,311.78,8.5500002,308.41
2016-12-01 12:00:00,3.02,1.29,4.29,0.50999999,-0.15000001,310.79999,45.0,310.79999,8.4200001,308.41
2016-12-01 12:10:00,3.02,1.62,4.1700001,0.49000001,-0.20999999,314.14999,45.0,314.14999,8.3900003,308.41
2016-12-01 12:20:00,2.6400001,1.1900001,4.0,0.62,-0.16,307.03,45.0,307.03,8.4799995,308.41
2016-12-01 12:30:00,2.54,0.56999999,4.7199998,0.76999998,-0.16,312.67999,45.0,312.67999,8.380000099999998,308.41
2016-12-01 12:40:00,3.04,1.1900001,4.380000099999999,0.52999997,-0.19,307.85001,45.0,307.85001,8.300000200000001,308.41
2016-12-01 12:50:00,2.9400001000000002,1.83,3.9200001,0.34999999,-0.17,305.04999,45.0,305.04999,8.46,308.41
2016-12-01 13:00:00,2.6900001000000002,1.03,4.059999899999999,0.56999999,-0.23,304.48999,45.0,304.48999,8.6000004,308.41
2016-12-01 13:10:00,3.22,2.0899999,4.369999900000001,0.43000001,-0.18000001,305.45001,45.0,305.45001,8.71,308.41
2016-12-01 13:20:00,2.8599999,1.98,4.1999998,0.38999999,-0.18000001,310.07999,45.0,310.07999,9.0299997,308.41
2016-12-01 13:30:00,2.9400001000000002,1.73,3.97,0.41999999,-0.2,303.98999,45.0,303.98999,9.2700005,308.41
2016-12-01 13:40:00,2.5999999,1.01,3.8399998999999996,0.56999999,-0.17,303.48999,45.0,303.48999,9.239999800000001,308.41
2016-12-01 13:50:00,2.3599999,0.91000003,4.0100002,0.61000001,-0.2,307.57001,45.0,307.57001,9.159999800000001,308.41
2016-12-01 14:00:00,2.3099998999999998,1.15,3.47,0.40000001,-0.19,309.60001,45.0,309.60001,9.0299997,308.41
2016-12-01 14:10:00,2.29,1.35,3.1500001,0.34,-0.16,305.67001,45.0,305.67001,8.5,308.41
2016-12-01 14:20:00,2.4100001,1.4299998999999999,3.3199998999999996,0.33000001,-0.19,301.66,45.0,301.66,7.780000200000001,308.41
2016-12-01 14:30:00,2.77,1.64,3.4100001000000004,0.30000001,-0.17,297.37,45.0,297.37,7.29,308.41
2016-12-01 14:40:00,2.9300001,2.3900001,3.6500001,0.23999999,-0.17,296.04999,45.0,296.04999,6.639999900000001,308.41
2016-12-01 14:50:00,2.6900001000000002,2.27,3.0699999,0.14,-0.20999999,291.57999,45.0,291.57999,5.9299998,308.41
2016-12-01 15:00:00,3.02,2.6099999,3.4100001000000004,0.13,-0.17,290.67001,45.0,290.67001,5.3400002,308.41
2016-12-01 15:10:00,3.1099999,2.6600001,3.5899998999999996,0.14,-0.18000001,290.62,45.0,290.62,5.0900002,308.41
2016-12-01 15:20:00,3.22,2.6500001,3.7,0.17,-0.38999999,283.73001,45.0,283.73001,4.8600001,308.32999
2016-12-01 15:30:00,2.9100001,2.1300001,3.6700001,0.30000001,-0.58999997,291.19,45.0,291.19,4.6999998,286.79999
2016-12-01 15:40:00,2.8,2.0799999,3.3099998999999998,0.25,-0.22,303.60001,45.0,303.60001,4.6799998,286.45999
2016-12-01 15:50:00,3.1900001000000002,2.1900001000000002,3.9000001,0.28999999,-0.81,312.48999,45.0,312.48999,4.46,304.98999
2016-12-01 16:00:00,3.45,2.46,4.0100002,0.28999999,-0.20999999,311.53,45.0,311.53,4.2399998,308.41
2016-12-01 16:10:00,3.96,2.8699999,5.0500002,0.44,33.98,301.01001,12.84,301.01001,4.1599998,308.41
2016-12-01 16:20:00,3.97,3.3499999,4.6599998,0.23,36.900002,298.82999,-0.38,298.82999,4.099999899999999,308.41
2016-12-01 16:30:00,3.5899998999999996,3.0,4.3400002,0.22,23.01,302.10999,0.0,302.10999,4.099999899999999,308.41
2016-12-01 16:40:00,0.79000002,0.0,3.5699998999999996,1.22,-0.79000002,310.62,0.37,310.62,4.150000100000001,308.41
2016-12-01 16:50:00,0.30000001,0.0,1.76,0.58999997,-11.73,312.75,0.5,312.75,4.1199999,308.41
2016-12-01 17:00:00,2.4200001,0.0,4.04,1.35,2.03,315.19,0.38,315.19,4.02,308.41
2016-12-01 17:10:00,3.9200001,3.1199999,4.9400001,0.31999999,43.84,318.07999,-0.43000001,318.07999,3.8099998999999998,308.41
2016-12-01 17:20:00,3.95,3.25,5.27,0.27000001,45.830002,312.25,-0.56,312.25,3.6099998999999996,308.41
2016-12-01 17:30:00,4.3099999,3.1400001,5.0700002,0.31999999,67.82,316.07999,-0.94999999,316.07999,3.45,308.41
2016-12-01 17:40:00,4.7399998,3.75,6.119999900000001,0.43000001,93.370003,325.29001,-0.99000001,325.29001,3.29,308.41
2016-12-01 17:50:00,5.4299998,4.1799998,7.130000099999999,0.46000001,204.81,330.92001,-0.99000001,330.92001,3.01,329.12
2016-12-01 18:00:00,5.0999999,4.0,7.099999900000001,0.47,148.49001,326.64999,-0.99000001,326.64999,2.77,331.45999
2016-12-01 18:10:00,5.130000099999999,3.8900001000000004,6.3899999,0.46000001,147.12,325.60999,-0.99000001,325.60999,2.75,331.45999
2016-12-01 18:20:00,5.6100001,4.329999900000001,7.71,0.61000001,237.07001,330.85999,-0.99000001,330.85999,2.79,331.45999
2016-12-01 18:30:00,4.920000099999999,3.8399998999999996,6.2800002,0.44,129.17,329.67999,-0.99000001,329.67999,2.97,331.45999
2016-12-01 18:40:00,4.6500001,3.52,6.0999999,0.40000001,96.489998,331.22,-0.99000001,331.22,3.1900001000000002,331.45999
2016-12-01 18:50:00,4.9499998,3.8299999,6.7600002,0.41999999,109.75,337.01999,-0.99000001,337.01999,3.2,331.45999
2016-12-01 19:00:00,5.0300002,3.8199998999999996,6.4000001,0.47999999,106.29,343.88,-0.99000001,343.88,3.1900001000000002,331.45999
2016-12-01 19:10:00,5.1500001,4.0700002,6.5,0.44999999,121.91,348.39001,-0.99000001,348.39001,3.0599998999999998,331.45999
2016-12-01 19:20:00,5.079999900000001,3.8800001,7.219999799999999,0.55000001,135.92999,5.7199998,-0.99000001,5.7199998,3.04,332.48001
2016-12-01 19:30:00,4.98,3.95,6.3200002,0.44,122.7,350.70999,-0.99000001,350.70999,3.0699999,347.92999
2016-12-01 19:40:00,4.6900001,3.8699999,5.79,0.38999999,83.959999,355.25,-0.99000001,355.25,3.02,347.92999
2016-12-01 19:50:00,4.670000099999999,3.46,6.5300002,0.47999999,89.209999,357.19,-0.98000002,357.19,3.0,347.92999
2016-12-01 20:00:00,4.1999998,3.02,5.9499998,0.56,58.349998,352.20999,-0.5,352.20999,3.05,347.92999
2016-12-01 20:10:00,4.3000002,2.97,6.0599999,0.58999997,57.52,346.17001,-0.63999999,346.17001,3.0699999,347.92999
2016-12-01 20:20:00,4.02,2.6400001,6.2800002,0.63,33.450001,343.63,-0.23999999,343.63,3.1199999,347.92999
2016-12-01 20:30:00,3.7,2.6600001,4.8099999,0.38,10.8,340.67001,0.15000001,340.67001,3.23,347.92999
2016-12-01 20:40:00,4.110000100000001,3.1199999,5.5700002,0.38999999,21.75,336.12,-0.14,336.12,3.1300001,347.92999
2016-12-01 20:50:00,4.5500002,3.28,5.880000099999999,0.51999998,53.84,336.62,-0.56999999,336.62,2.8900001,347.92999
2016-12-01 21:00:00,4.630000099999999,3.27,6.0300002,0.47,71.089996,339.92001,-0.86000001,339.92001,2.6900001000000002,347.92999
2016-12-01 21:10:00,4.4400001,3.3800001,6.0700002,0.54000002,59.220001,340.57001,-0.63,340.57001,2.6199999,347.92999
2016-12-01 21:20:00,4.2199998,3.0,6.3899999,0.68000001,47.02,340.01999,-0.36000001,340.01999,2.6300001,347.92999
2016-12-01 21:30:00,4.8400002,3.1199999,6.1799998,0.56999999,92.550003,339.23999,-0.89999998,339.23999,2.4000001,347.92999
2016-12-01 21:40:00,4.9499998,3.4200001,6.719999799999999,0.60000002,118.51,339.64001,-0.99000001,339.64001,2.28,347.92999
2016-12-01 21:50:00,4.190000100000001,3.3199998999999996,5.79,0.44,50.57,348.06,-0.60000002,348.06,2.3399999,347.92999
2016-12-01 22:00:00,4.0900002,2.76,5.5900002,0.56999999,47.919998,2.3599999,-0.56,2.3599999,2.4000001,347.92999
2016-12-01 22:10:00,3.3399998999999996,0.0,4.6599998,0.92000002,12.74,15.84,0.09000000400000001,15.84,2.5899999,11.45
2016-12-01 22:20:00,3.29,1.5,4.1799998,0.58999997,10.0,18.27,0.050000000999999995,18.27,2.6400001,13.17
2016-12-01 22:30:00,3.2,1.48,4.579999900000001,0.82999998,12.48,24.209999,0.09000000400000001,24.209999,2.6800001,13.17
2016-12-01 22:40:00,2.0699999,0.0,4.0799999,1.39,-2.45,22.24,6.1599998,22.24,2.6099999,13.17
2016-12-01 22:50:00,1.97,0.88,3.24,0.44,-3.4100001000000004,23.950001,45.0,23.950001,2.5799999,13.17
2016-12-01 23:00:00,2.0699999,0.97000003,2.6300001,0.27000001,-3.54,36.450001,45.0,36.450001,2.4100001,13.17
2016-12-01 23:10:00,1.41,0.0,2.79,0.76999998,-3.24,30.860001,45.0,30.860001,2.28,13.17
2016-12-01 23:20:00,0.02,0.0,1.05,0.13,-1.5,7.7399998,45.0,7.7399998,2.2,13.17
2016-12-01 23:30:00,0.37,0.0,2.28,0.63,-2.73,19.870001000000002,45.0,19.870001000000002,2.29,13.17
2016-12-01 23:40:00,1.3,0.0,2.6700001,0.88,-2.49,11.11,45.0,11.11,2.3900001,13.17
2016-12-01 23:50:00,1.53,0.0,2.75,0.81,-3.3699999,11.52,45.0,11.52,2.4400001000000002,13.17
2016-12-02 00:00:00,1.45,0.0,3.47,0.88,-0.25999999,7.0,45.0,7.0,2.5699999,13.17
2016-12-02 00:10:00,0.47,0.0,2.2,0.67000002,-0.16,3.96,45.0,3.96,2.6900001000000002,13.17
2016-12-02 00:20:00,0.0,0.0,0.0,0.0,0.0,10.46,45.0,10.46,2.8199999,13.17
2016-12-02 00:30:00,0.0,0.0,0.0,0.0,0.0,26.1,45.0,26.1,2.9000001,13.17
2016-12-02 00:40:00,0.0,0.0,0.0,0.0,-0.13,22.24,45.0,22.24,2.96,13.17
2016-12-02 00:50:00,0.0,0.0,0.0,0.0,0.0,17.33,45.0,17.33,3.1199999,13.17
2016-12-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.81,45.0,0.81,3.1900001000000002,13.17
2016-12-02 01:10:00,0.25,0.0,1.95,0.63,-0.18000001,5.3600001,45.0,5.3600001,3.28,13.17
2016-12-02 01:20:00,2.05,0.0,2.47,0.38,0.0,343.29999,45.0,343.29999,3.24,13.17
2016-12-02 01:30:00,2.5,1.74,3.21,0.23999999,-0.14,343.70999,45.0,343.70999,3.4400001000000002,13.17
2016-12-02 01:40:00,2.8399999,2.1800001,3.51,0.25,-0.20999999,348.04999,45.0,348.04999,3.6500001,13.17
2016-12-02 01:50:00,3.4000001,2.27,6.0100002,0.80000001,-2.3900001,267.03,44.040001000000004,267.03,3.5,3.3099998999999998
2016-12-02 02:00:00,6.1599998,4.4699998,7.900000099999999,0.55000001,287.51001,304.13,-0.2,304.13,1.73,296.34
2016-12-02 02:10:00,5.829999900000001,4.2600002,7.23,0.52999997,263.51001,304.17001,-0.99000001,304.17001,1.5599999,296.34
2016-12-02 02:20:00,6.2600002,4.869999900000001,7.7600002,0.51999998,322.82999,307.57001,-0.99000001,307.57001,1.34,296.34
2016-12-02 02:30:00,6.0900002,4.3499999,7.829999900000001,0.61000001,311.70001,303.07999,-0.99000001,303.07999,1.1900001,296.34
2016-12-02 02:40:00,6.54,4.5900002,8.6099997,0.69,418.98999,301.26001,-0.99000001,301.26001,1.14,296.34
2016-12-02 02:50:00,6.880000099999999,5.1900001,8.7200003,0.64999998,462.84,303.10999,-0.99000001,303.10999,1.1900001,296.34
2016-12-02 03:00:00,6.170000099999999,4.3200002,7.900000099999999,0.63999999,354.0,301.01001,-0.99000001,301.01001,1.24,296.34
2016-12-02 03:10:00,6.3899999,4.8499999,7.929999799999999,0.46000001,368.89001,312.32999,-0.99000001,312.32999,0.98000002,309.13
2016-12-02 03:20:00,5.71,4.4099998,7.059999900000001,0.44999999,218.31,304.04999,-0.99000001,304.04999,0.73000002,315.0
2016-12-02 03:30:00,5.5999999,4.7399998,6.650000099999999,0.33000001,161.03999,300.57001,-0.99000001,300.57001,0.81999999,315.0
2016-12-02 03:40:00,5.869999900000001,5.1500001,6.829999900000001,0.33000001,215.72,304.20999,-0.99000001,304.20999,1.21,315.0
2016-12-02 03:50:00,6.4299998,5.0900002,7.630000099999999,0.41999999,272.81,303.45999,-0.99000001,303.45999,1.74,315.0
2016-12-02 04:00:00,6.610000099999999,4.9699998,8.199999799999999,0.47999999,352.39999,304.95001,-0.99000001,304.95001,1.8,315.0
2016-12-02 04:10:00,6.119999900000001,4.77,7.809999900000001,0.5,369.62,306.16,-0.99000001,306.16,2.21,305.39999
2016-12-02 04:20:00,6.369999900000001,4.8000002,8.25,0.56,362.78,309.39999,-0.99000001,309.39999,2.28,305.12
2016-12-02 04:30:00,5.8899999,4.71,7.73,0.50999999,297.91,308.01001,-0.99000001,308.01001,2.5899999,305.12
2016-12-02 04:40:00,6.079999900000001,4.5100002,7.77,0.52999997,303.45001,318.42999,-0.99000001,318.42999,3.02,305.12
2016-12-02 04:50:00,6.0700002,4.8499999,7.5900002,0.46000001,325.42999,319.79001,-0.99000001,319.79001,3.1300001,305.12
2016-12-02 05:00:00,6.48,5.2199998,7.900000099999999,0.46000001,373.17999,317.60001,-0.99000001,317.60001,2.8900001,305.12
2016-12-02 05:10:00,6.2199998,4.8000002,8.2299995,0.54000002,393.64999,316.84,-0.99000001,316.84,2.6900001000000002,314.67001
2016-12-02 05:20:00,6.02,4.9299998,7.29,0.41,371.07001,314.5,-0.99000001,314.5,2.7,317.20001
2016-12-02 05:30:00,5.8400002,4.8099999,7.579999900000001,0.40000001,347.31,315.26999,-0.99000001,315.26999,2.7,317.20001
2016-12-02 05:40:00,5.9099998,4.48,7.380000099999999,0.49000001,331.95999,317.72,-0.99000001,317.72,2.6800001,317.20001
2016-12-02 05:50:00,5.8499999,4.3000002,7.4099998,0.50999999,238.62,325.60001,-0.99000001,325.60001,2.6300001,317.20001
2016-12-02 06:00:00,5.79,4.6599998,6.849999900000001,0.44999999,242.89999,327.54001,-0.99000001,327.54001,2.72,317.20001
2016-12-02 06:10:00,5.98,4.9400001,7.559999900000001,0.43000001,281.42999,330.63,-0.99000001,330.63,2.8900001,317.20001
2016-12-02 06:20:00,5.9000001,4.880000099999999,7.5100002,0.41999999,284.81,334.92001,-0.99000001,334.92001,2.97,317.20001
2016-12-02 06:30:00,6.130000099999999,5.0300002,7.719999799999999,0.44,354.98001,344.95001,-0.99000001,344.95001,3.1300001,332.78
2016-12-02 06:40:00,6.4699998,5.1599998,8.1800003,0.41999999,432.57999,334.63,-0.99000001,334.63,3.23,341.34
2016-12-02 06:50:00,6.4899998,5.1999998,8.119999900000002,0.44,415.73999,333.73001,-0.99000001,333.73001,3.21,341.34
2016-12-02 07:00:00,6.1999998,4.8899999,7.929999799999999,0.44,356.20999,334.17999,-0.99000001,334.17999,3.29,341.34
2016-12-02 07:10:00,6.5300002,4.7199998,8.590000199999999,0.64999998,464.75,344.62,-0.99000001,344.62,3.29,341.34
2016-12-02 07:20:00,6.650000099999999,5.0599999,9.180000300000001,0.69,480.32000999999997,350.69,-0.99000001,350.69,3.1900001000000002,341.34
2016-12-02 07:30:00,6.5,5.369999900000001,8.029999700000001,0.47999999,395.5,354.41,-0.99000001,354.41,3.25,341.34
2016-12-02 07:40:00,6.25,4.2800002,7.940000099999999,0.56,386.92001,5.9400001,-0.99000001,5.9400001,3.3599998999999996,354.25
2016-12-02 07:50:00,5.29,4.02,7.219999799999999,0.54000002,213.67,0.02,-0.99000001,0.02,3.26,0.0
2016-12-02 08:00:00,4.4000001,2.9200001,5.8600001,0.58999997,77.510002,358.79001,-0.79000002,358.79001,3.0999999,0.0
2016-12-02 08:10:00,3.79,1.55,4.8200002,0.50999999,30.5,359.29999,-0.23999999,359.29999,3.1300001,0.0
2016-12-02 08:20:00,4.150000100000001,2.9300001,5.920000099999999,0.54000002,52.900002,358.57001,-0.56,358.57001,2.97,0.0
2016-12-02 08:30:00,4.2800002,2.75,5.75,0.56,56.360001000000004,354.81,-0.63999999,354.81,2.9100001,0.0
2016-12-02 08:40:00,3.28,1.14,5.2800002,1.0599999,16.129998999999998,356.25,12.7,356.25,3.1600001,0.0
2016-12-02 08:50:00,3.1199999,1.75,5.48,0.73000002,-1.22,50.450001,41.540001000000004,50.450001,3.26,3.54
2016-12-02 09:00:00,4.329999900000001,3.03,5.7399998,0.44,59.799999,23.18,-0.52999997,23.18,3.53,30.73
2016-12-02 09:10:00,3.9000001,3.03,5.1900001,0.41,39.540001000000004,36.549999,-0.41,36.549999,3.8800001,30.73
2016-12-02 09:20:00,3.8,2.8199999,5.5500002,0.47999999,27.5,37.639998999999996,-0.17,37.639998999999996,3.98,30.73
2016-12-02 09:30:00,2.76,0.0,4.110000100000001,0.97000003,-0.55000001,43.23,0.31999999,43.23,4.2199998,30.73
2016-12-02 09:40:00,2.4000001,0.0,4.190000100000001,1.4400001,-3.5699998999999996,35.009997999999996,0.40000001,35.009997999999996,4.3400002,30.73
2016-12-02 09:50:00,2.8599999,0.0,4.1300001,0.70999998,0.23999999,12.41,29.450001,12.41,4.099999899999999,27.27
2016-12-02 10:00:00,2.1400001,0.85000002,3.77,0.69,-0.12,28.139999,45.0,28.139999,4.4499998,16.459999
2016-12-02 10:10:00,1.88,0.0,3.3,0.80000001,-0.17,35.93,45.0,35.93,4.6399999,16.459999
2016-12-02 10:20:00,2.21,0.74000001,3.6800001000000004,0.56,-0.13,32.75,45.0,32.75,4.8499999,16.459999
2016-12-02 10:30:00,1.14,0.0,3.22,1.05,-0.13,17.870001000000002,45.0,17.870001000000002,5.2399998,16.459999
2016-12-02 10:40:00,0.82999998,0.0,2.47,0.60000002,-0.11,29.65,45.0,29.65,5.5599999,16.459999
2016-12-02 10:50:00,1.47,0.0,3.05,0.75,-0.09000000400000001,24.27,45.0,24.27,6.130000099999999,16.459999
2016-12-02 11:00:00,2.47,1.4,4.1300001,0.49000001,-0.15000001,23.68,45.0,23.68,6.079999900000001,16.459999
